1,1,137,467,57,144,1,1,1
2,1,136,465,55,147,1,1,1
3,1,136,466,55,148,1,1,1
4,1,137,466,53,150,1,1,1
5,1,137,460,53,152,1,1,1
6,1,133,458,56,139,1,1,1
7,1,132,458,58,141,1,1,1
8,1,132,459,56,143,1,1,1
9,1,131,457,57,146,1,1,1
10,1,131,456,59,147,1,1,1
11,1,132,456,59,140,1,1,1
12,1,131,454,64,137,1,1,1
13,1,132,455,66,128,1,1,1
14,1,132,454,69,128,1,1,1
15,1,130,456,73,118,1,1,1
16,1,130,457,74,115,1,1,1
17,1,131,459,77,115,1,1,1
18,1,131,460,78,116,1,1,1
19,1,133,461,80,115,1,1,1
20,1,133,461,83,109,1,1,1
21,1,130,462,89,109,1,1,1
22,1,129,462,91,109,1,1,1
23,1,125,463,95,106,1,1,1
24,1,121,463,100,97,1,1,1
25,1,117,462,109,79,1,1,1
26,1,117,461,111,87,1,1,1
27,1,116,457,115,92,1,1,1
28,1,116,457,115,93,1,1,1
29,1,112,462,124,73,1,1,1
30,1,111,461,129,71,1,1,1
31,1,111,461,130,72,1,1,1
32,1,112,459,131,74,1,1,1
33,1,114,457,130,67,1,1,1
34,1,116,455,132,63,1,1,1
35,1,115,455,133,58,1,1,1
36,1,115,454,135,62,1,1,1
37,1,114,452,141,61,1,1,1
38,1,113,452,144,60,1,1,1
39,1,114,451,145,58,1,1,1
40,1,113,450,148,58,1,1,1
41,1,111,450,150,57,1,1,1
42,1,105,450,165,57,1,1,1
43,1,118,446,152,61,1,1,1
44,1,126,446,144,62,1,1,1
45,1,131,444,145,67,1,1,1
46,1,153,444,125,63,1,1,1
47,1,154,446,124,61,1,1,1
48,1,152,445,127,63,1,1,1
49,1,161,446,123,64,1,1,1
50,1,159,446,129,57,1,1,1
51,1,152,446,140,62,1,1,1
52,1,155,447,142,59,1,1,1
53,1,166,446,131,55,1,1,1
54,1,159,448,139,53,1,1,1
55,1,156,448,143,53,1,1,1
56,1,156,451,152,52,1,1,1
57,1,163,451,148,51,1,1,1
58,1,177,447,134,54,1,1,1
59,1,181,445,131,56,1,1,1
60,1,180,445,138,56,1,1,1
61,1,183,445,140,60,1,1,1
62,1,186,445,139,59,1,1,1
