1,1,413,452,1483,987,1,3,-1
1,2,938,225,990,563,1,3,-1
1,3,1015,61,1205,548,1,3,-1
1,4,952,477,893,561,1,3,-1
1,6,1074,270,836,568,1,3,-1
1,9,1321,183,1052,552,1,3,-1
1,10,1311,7,1136,470,1,3,-1
1,12,653,322,879,825,1,3,-1
1,13,712,1038,721,401,1,3,-1
1,14,786,714,804,360,1,3,-1
1,15,993,1090,440,349,1,3,-1
1,17,4,861,590,578,1,3,-1
2,1,400,451,1496,969,1,3,-1
2,2,924,214,998,557,1,3,-1
2,3,1001,47,1212,544,1,3,-1
2,4,944,472,891,550,1,3,-1
2,6,1064,257,841,567,1,3,-1
2,9,1319,158,1043,558,1,3,-1
2,10,1318,4,1114,449,1,3,-1
2,12,636,318,890,814,1,3,-1
2,13,707,1037,728,402,1,3,-1
2,14,780,712,807,349,1,3,-1
2,15,1010,1095,438,344,1,3,-1
2,17,4,896,591,543,1,3,-1
3,1,386,449,1508,950,1,3,-1
3,2,911,202,1005,550,1,3,-1
3,3,986,33,1220,540,1,3,-1
3,4,936,467,889,540,1,3,-1
3,6,1054,244,845,566,1,3,-1
3,9,1316,132,1033,565,1,3,-1
3,10,1325,0,1092,427,1,3,-1
3,12,619,314,901,804,1,3,-1
3,13,701,1035,735,404,1,3,-1
3,14,773,709,810,339,1,3,-1
3,15,1026,1100,437,339,1,3,-1
3,17,4,932,591,507,1,3,-1
4,1,369,450,1527,931,1,3,-1
4,2,897,191,1013,544,1,3,-1
4,3,972,19,1227,536,1,3,-1
4,4,928,462,887,529,1,3,-1
4,6,1044,231,850,565,1,3,-1
4,9,1314,107,1024,571,1,3,-1
4,10,1310,0,1094,409,1,3,-1
4,12,602,310,912,793,1,3,-1
4,13,696,1034,742,405,1,3,-1
4,14,767,707,813,328,1,3,-1
4,15,1043,1105,435,334,1,3,-1
4,17,4,967,592,472,1,3,-1
5,1,352,450,1545,912,1,3,-1
5,2,882,183,1020,539,1,3,-1
5,3,959,13,1229,525,1,3,-1
5,4,892,461,916,517,1,3,-1
5,6,1029,221,856,561,1,3,-1
5,9,1315,109,1006,552,1,3,-1
5,10,1295,0,1095,391,1,3,-1
5,12,583,305,926,797,1,3,-1
5,13,686,1039,766,400,1,3,-1
5,14,761,712,812,316,1,3,-1
5,15,1049,1116,439,323,1,3,-1
5,17,3,1009,592,430,1,3,-1
6,1,334,450,1558,897,1,3,-1
6,2,868,176,1028,534,1,3,-1
6,3,946,6,1231,513,1,3,-1
6,4,855,459,944,504,1,3,-1
6,6,1014,210,862,556,1,3,-1
6,9,1317,112,989,534,1,3,-1
6,10,1280,1,1091,373,1,3,-1
6,12,563,300,939,802,1,3,-1
6,13,675,1043,790,396,1,3,-1
6,14,754,716,811,304,1,3,-1
6,15,1055,1127,443,312,1,3,-1
6,17,2,1050,593,389,1,3,-1
7,1,316,449,1570,882,1,3,-1
7,2,853,168,1035,529,1,3,-1
7,3,933,0,1233,502,1,3,-1
7,4,840,458,951,492,1,3,-1
7,6,999,200,868,552,1,3,-1
7,9,1318,114,971,515,1,3,-1
7,10,1265,1,1087,355,1,3,-1
7,12,544,295,953,806,1,3,-1
7,13,665,1048,814,391,1,3,-1
7,14,748,721,810,292,1,3,-1
7,15,1061,1138,447,301,1,3,-1
7,16,1266,146,611,370,1,3,-1
7,17,1,1092,593,347,1,3,-1
8,1,296,450,1590,880,1,3,-1
8,2,834,161,1046,527,1,3,-1
8,3,917,0,1236,492,1,3,-1
8,4,823,455,957,491,1,3,-1
8,6,983,196,875,550,1,3,-1
8,9,1326,108,948,513,1,3,-1
8,10,1251,1,1088,343,1,3,-1
8,12,524,299,968,790,1,3,-1
8,13,657,1058,835,381,1,3,-1
8,14,741,725,812,285,1,3,-1
8,15,1070,1147,441,292,1,3,-1
8,16,1251,88,621,424,1,3,-1
8,17,2,1133,590,306,1,3,-1
9,1,276,450,1610,878,1,3,-1
9,2,814,155,1056,526,1,3,-1
9,3,901,0,1238,483,1,3,-1
9,4,806,452,963,491,1,3,-1
9,6,967,191,883,549,1,3,-1
9,9,1333,102,926,512,1,3,-1
9,10,1237,0,1088,331,1,3,-1
9,12,504,304,982,774,1,3,-1
9,13,650,1068,856,371,1,3,-1
9,14,734,729,815,278,1,3,-1
9,15,1079,1157,436,282,1,3,-1
9,16,1240,97,616,410,1,3,-1
9,17,2,1173,586,266,1,3,-1
10,1,256,458,1626,868,1,3,-1
10,2,795,148,1067,524,1,3,-1
10,3,885,0,1241,473,1,3,-1
10,4,789,449,969,490,1,3,-1
10,6,951,187,890,547,1,3,-1
10,9,1341,96,903,510,1,3,-1
10,10,1220,0,1092,320,1,3,-1
10,12,484,308,997,758,1,3,-1
10,13,642,1078,877,361,1,3,-1
10,14,727,733,817,271,1,3,-1
10,15,1088,1166,430,273,1,3,-1
10,16,1222,118,618,385,1,3,-1
10,17,3,1214,583,225,1,3,-1
11,1,235,466,1641,858,1,3,-1
11,2,781,148,1077,518,1,3,-1
11,3,866,0,1253,464,1,3,-1
11,4,773,444,980,490,1,3,-1
11,6,935,185,899,543,1,3,-1
11,9,1327,90,906,501,1,3,-1
11,10,1203,0,1095,308,1,3,-1
11,12,464,315,1012,746,1,3,-1
11,13,639,1092,887,347,1,3,-1
11,14,719,739,820,261,1,3,-1
11,15,1103,1179,422,260,1,3,-1
11,16,1201,122,621,373,1,3,-1
11,17,4,1268,577,171,1,3,-1
12,1,222,474,1661,849,1,3,-1
12,2,766,147,1086,513,1,3,-1
12,3,848,0,1265,454,1,3,-1
12,4,758,440,990,489,1,3,-1
12,6,920,184,908,540,1,3,-1
12,9,1313,85,909,493,1,3,-1
12,10,1192,0,1093,294,1,3,-1
12,12,445,323,1028,735,1,3,-1
12,13,635,1105,896,334,1,3,-1
12,14,710,745,823,250,1,3,-1
12,15,1117,1191,413,248,1,3,-1
12,16,1191,106,617,383,1,3,-1
12,17,8,1306,562,133,1,3,-1
13,1,209,481,1680,840,1,3,-1
13,2,752,147,1096,507,1,3,-1
13,3,829,0,1277,445,1,3,-1
13,4,742,435,1001,489,1,3,-1
13,6,904,182,917,536,1,3,-1
13,9,1299,79,912,484,1,3,-1
13,10,1180,0,1091,280,1,3,-1
